"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NNRCEUS","197707","7.889","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197708","7.093","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197709","7.597","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197710","12.08","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197711","20.085","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197712","35.195","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197713","260.405","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197801","43.964","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197802","45.114","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197803","36.663","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197804","24.001","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197805","16.565","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197806","9.929","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197807","7.915","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197808","7.015","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197809","7.296","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197810","11.282","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197811","20.27","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197812","34.014","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197813","264.028","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197901","46.796","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197902","48.137","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197903","35.596","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197904","25.008","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197905","15.515","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197906","10.205","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197907","7.964","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197908","7.189","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197909","7.425","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197910","11.609","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197911","20.427","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197912","32.041","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","197913","267.913","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198001","38.865","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198002","41.671","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198003","36.218","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198004","24.268","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198005","15.007","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198006","10.275","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198007","7.803","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198008","6.941","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198009","7.265","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198010","11.514","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198011","21.092","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198012","34.776","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198013","255.727","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198101","44.721","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198102","39.814","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198103","31.474","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198104","20.002","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198105","13.984","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198106","9.035","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198107","7.314","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198108","6.615","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198109","7.15","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198110","12.477","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198111","19.576","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198112","32.329","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198113","244.563","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198201","46.69","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198202","42.368","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198203","32.444","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198204","24.306","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198205","12.557","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198206","8.891","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198207","7.438","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198208","6.63","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198209","7.33","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198210","10.99","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198211","20.044","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198212","30.023","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198213","249.707","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198301","46.078","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198302","36.446","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198303","31.513","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198304","24.107","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198305","14.99","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198306","8.901","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198307","6.74","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198308","6.193","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198309","6.627","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198310","9.517","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198311","16.798","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198312","29.484","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198313","237.325","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198401","48.098","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198402","38.001","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198403","32.855","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198404","25.136","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198405","15.574","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198406","9.216","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198407","6.957","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198408","6.394","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198409","6.855","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198410","9.884","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198411","17.463","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198412","30.642","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198413","247.02","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198501","40.349","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198502","45.552","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198503","30.798","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198504","21.498","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
